X,id,PEDON_ID,Year,Location_U,Soil_Serie,Soil_Ser_1,Location,Lab_ID,Great_Grou,Order,Subgroup,Latitude,Longitude,Phase,Master_Hor,Suffix,Lower_Dept,Upper_Dept,Horizon_Mo,Horizon_Li,Calcium,Potassium,Magnesium,Sodium,CEC,Water_Solu,EC,Inorganic_,Organic_Ca,Water_So_1,Water_So_2,Water_So_3,Water_So_4,Water_So_5,Water_So_6,Total_Nitr,Exchangeab,Water_So_7,Extractabl,Extracta_1,clay_0_2,silt,clay_0_02,coase_sand,fine_sand,medium_san,total_sand,vc_sand,vf_sand,water_rtn_,water_rt_1,water_rt_2,b1,b2,b3,b4,b5,b6,b7,ari,ari_noBareSoil,CRSI,CRSI_noBareSoil,NDVI_July_Aug,NDVI_July_Aug_noBareSoil,NDVI_Sept_Oct,NDVI_Sept_Oct_noBareSoil,NDVI_SD,SAVI_Jul_Aug,SAVI_Jul_Aug_noBareSoil,SAVI_Sept_Oct,SAVI_Sept_Oct_noBareSoil,dem_3x3_sd3x3,dem_3x3_sd5x5,dem_3x3_sd9x9,dem_3x3_sd21x21,dem_9x9_sd21x21,dem_9x9_sd101x101,dem_3x3_tri,dem_5x5_tri,dem_9x9_tri,dem_9x9_tri_20,precip,temperature,MidSlope_Pos_100m,Norm_Height_100m,Slope_Height_100m,Stand_Height_100m,SWI_100m,Valley_Depth_100m
365,7631_1,7631,1983,300,EBD,Ellisboro,04ASW0319A08 W2,83-0153,Black,Chernozem,Rego,50.57355413,-103.0419609,NA,A,pk,12,0,NA,NA,21.1,0.7,2.7,NA,21.5,0.6,0.6,3.1,2.17,4.9,0.9,6.2,1.8,0.3,0.4,0.212,NA,NA,NA,NA,19.2,29.4,12.6,8.6,21.9,7.9,51.4,2.5,10.5,NA,NA,1.6,654.875,863.8729248,1001.150024,1581.625,2782.229004,2985.571533,2619.600098,1.313917756,2.109805107,0.793791056,0.826891065,0.465992272,-3.40E+38,0.243621245,-3.40E+38,0.162794612,0.698503904,0.90923033,0.365520891,0.623664015,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,541.0535463,288.2970276,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
366,7632_1,7632,1983,300,EBA,Ellisboro,09ANE0518 02 W2,83-0159,Black,Chernozem,Orthic,50.49329029,-102.2382461,NA,A,p,25,0,NA,NA,35.1,0.4,4.9,NA,37.5,0.2,0.5,0.3,4.53,5.1,0.3,6.3,1.8,0.3,0.3,0.392,NA,NA,NA,NA,27.2,32.6,16.2,5.9,15.8,5.5,40.2,2.3,10.5,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,3.798185349,4.059065819,0.868870497,0.871760607,0.751161277,0.748339891,0.271603912,0.33888033,0.228988416,1.126618107,1.146039859,0.4064208,0.755058687,1.539232969,2.479957581,4.203182697,11.28423595,11.02748775,59.49084091,3.361919403,3.321249247,3.196888447,7.06069088,561.3090963,288.3894653,0.442023844,0.076507255,3.815801859,402.4337769,6.217922211,30.04068375
367,7633_1,7633,1983,300,TAC,Tantalon zone,14ANW2618 01 W2,83-0164,Solodized Solonetz,Solonetz,Orthic,50.55532646,-102.0434718,NA,A,he,5,0,NA,NA,24.5,2.3,7.3,0.3,33.9,1.8,1,2.7,3.09,6.4,1.4,10.4,3.7,1.6,0.7,0.346,NA,NA,NA,NA,40.1,46.7,20.9,1,4,0.8,13.2,0.8,6.3,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,2.332690477,2.459543467,0.840600729,0.843194902,0.63036406,0.511127889,0.356119365,0.391595632,0.17345459,0.945539067,0.970579562,0.533200485,0.726744187,1.410769582,2.77107501,5.743498802,20.20609093,18.97644615,51.16321182,4.865711212,4.920678616,4.880364895,13.46106052,565.3798454,288.3775635,0.06477502,0.024636315,1.319728136,398.8541565,5.540184021,34.65595245
368,7634_1,7634,1983,300,TAC,Tantalon zone,06BSW1618 32 W1,83-0170,Solodized Solonetz,Solonetz,Orthic,50.53929505,-101.8378329,NA,A,he,5,0,NA,NA,21.4,2.5,7.9,1,41.7,1,0.7,NA,6.55,1.7,2.3,3,1.3,3.3,1.4,0.652,NA,NA,NA,NA,51.3,42.7,23.2,0.8,1.5,0.5,6,0.1,3,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,1.696512938,1.75857532,0.807042837,0.812087297,0.564197421,-3.40E+38,0.311712354,-3.40E+38,0.169918295,0.845696579,0.865795933,0.466093846,0.630447059,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,568.213712,288.3931885,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
369,7635_1,7635,1983,300,TAC,Tantalon zone,04BSW1518 32 W1,83-0176,Solodized Solonetz,Solonetz,Orthic,50.53573581,-101.8202815,NA,A,pe,10,0,NA,NA,12.4,1.4,15.1,3.4,36.6,0.6,2.4,NA,3.51,2.4,8.3,5.2,3.9,20,4.4,0.388,NA,NA,NA,NA,54.9,42.1,29.6,0.3,1.2,0.3,3,0,1.1,NA,NA,3.4,720.666626,893.125,1021.0625,1513.125,2390.666504,2952.166504,2117.550049,1.68075037,1.83695507,0.807518363,0.816932499,0.566225767,0.516526997,0.250548303,0.36255756,0.186661628,0.848285454,0.888399064,0.375622212,0.603384393,0.3528651,0.546600759,0.969543517,3.827777147,3.843963146,40.06642914,0.898793221,0.879697859,0.798457801,2.609797239,568.4328159,288.3950806,0.86439991,0.030555563,1.204825401,376.3786316,7.727720261,31.98499298
370,7636_1,7636,1983,300,RVA,Rocanville,13CNW2817 31 W1,83-0183,Dark Gray,Chernozem,Orthic,50.48864691,-101.7048752,NA,A,p,16,0,NA,NA,21.6,1.3,4.4,0.1,29.9,1.1,0.9,0.2,3.3,5.2,1,3,3,0.4,1.1,0.323,NA,NA,NA,NA,25.3,36.2,13.7,7,13.8,6.5,38.5,3.9,7,NA,NA,2.5,739.5,983.708374,1183.104248,1819.75,3176.1875,3000.228516,2818.867676,2.393311501,2.74975729,0.840766311,0.847189128,0.625199854,0.597158313,0.223967373,0.3395513,0.204668375,0.937397414,0.993685417,0.336091321,0.561104529,0.191556171,0.413843244,0.807411134,2.792087793,2.435041666,36.34374237,0.771938682,0.680130541,0.576522648,1.530297637,569.5472337,288.4214783,0.060029328,0.526158571,2.603327513,452.0092468,7.300560474,1.450880051
371,7637_1,7637,1983,300,RVA,Rocanville,12ANW2917 31 W1,83-0197,Dark Gray,Chernozem,Orthic,50.48485385,-101.7284645,NA,A,p,12,0,NA,NA,27.6,0.7,4.2,0.2,33.3,0.2,0.4,0.6,3.33,3.2,0.5,4,1.5,0.3,0.5,0.298,NA,NA,NA,NA,26.5,35.8,16,6.9,13.9,6.5,37.6,3.2,6.9,NA,NA,2.7,619,813.375,935.4375,1467.041748,2686.083252,2937.774414,2390.875,2.336364269,2.789084435,0.842324853,0.851990223,0.629568756,0.630583107,0.278103828,0.38835302,0.19875068,0.944205795,1.023694685,0.419276482,0.662566108,1.178165317,1.785645723,2.741699934,8.519491196,7.904447556,45.32744598,2.338047028,2.23671627,2.027992725,5.338941574,569.1387183,288.4251709,0.289698124,0.616821527,4.568615437,463.5127869,6.482936859,1.748371482
372,7638_1,7638,1983,300,SVD,Sylvite,01ASE0517 31 W1,83-0210,Black,Chernozem,Rego,50.41869176,-101.7108481,NA,A,pk,15,0,NA,NA,21.5,NA,7.4,NA,26.9,0.1,0.9,3.3,2.61,5.2,2.1,7.5,4.3,0.9,1.4,0.263,NA,NA,NA,NA,14.2,14.1,9.5,35.2,9.4,20.2,71.7,4.3,2.4,NA,NA,2,721.75,947.541626,1125.625,1616.136353,2916.895996,2987.036377,2595.729004,2.170094728,2.648122787,0.830398798,0.840105176,0.599306822,-3.40E+38,0.238470063,-3.40E+38,0.190173514,0.899294209,0.960179588,0.35765049,0.620128675,#NAME?,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,568.3429478,288.4665527,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
373,7639_1,7639,1983,300,SVA,Sylvite,08DSE1717 31 W1,83-0218,Black,Chernozem,Orthic,50.45162393,-101.711305,NA,A,p,15,0,NA,NA,17.1,0.1,2,NA,19.5,0.1,0.5,0.7,1.67,4.1,0.5,5.4,3.7,0.7,0.3,0.165,NA,NA,NA,NA,13.4,21,8,24.5,17.5,11.4,65.6,4.6,7.6,NA,NA,1.6,757.333313,997.833313,1186.800049,1742.936035,3095.283203,2969.800781,2725.98877,2.217433453,2.541956902,0.828546464,0.837439299,0.610877931,-3.40E+38,0.225559905,-3.40E+38,0.192992163,0.915751133,0.966319082,0.33750249,0.574398726,-3.40E+38,#NAME?,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,568.8888271,288.4455566,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
374,7640_1,7640,1983,300,SVF,Sylvite,05CSW3316 31 W1,83-0226,Black,Chernozem,Gleyed Eluviated,50.40762388,-101.7047855,NA,A,p,16,0,NA,NA,18.6,0.3,2.9,NA,19.5,0.3,0.5,NA,3.11,3.9,0.5,4.3,1.3,0.6,0.7,0.294,NA,NA,NA,NA,14.1,25,6.7,29.4,9.2,13.8,60.9,6.3,2.2,NA,NA,1.5,673.222229,877,1012.416687,1551.849976,2900.428467,2985.71875,2630.857178,1.788173079,2.279356718,0.813683271,0.827821255,0.567645907,-3.40E+38,0.24138011,-3.40E+38,0.182261706,0.849976922,0.928482949,0.362008207,0.619074066,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,568.23958,288.4732666,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
375,7641_1,7641,1983,300,SVC,Sylvite,04CSW3416 31 W1,83-0234,Black,Chernozem,Calcareous,50.40416718,-101.6817337,NA,A,p,5,0,NA,NA,23.6,0.3,11.7,0.1,23.9,0.2,0.7,3.6,2.87,5.8,0.8,6.8,2,1.3,1,0.267,NA,NA,NA,NA,11.8,14.2,6.8,23.6,13.9,27.2,74,7.7,1.5,NA,NA,1.7,673.5,876.2000122,1022.25,1543.300049,2875.166748,2985.034424,2613,1.870646238,2.349695683,0.821823776,0.832168579,0.58527416,0.576278687,0.239308059,0.390398055,0.189119064,0.877782516,0.944004082,0.360641177,0.60721551,0.181365222,0.369290024,0.483265549,0.5216344,0.44586578,2.024354696,0.512501955,0.425910115,0.26914525,0.400455385,568.5276844,288.4745483,0.626466095,0.813233078,14.53810692,492.1055603,8.343080521,3.056650162
376,7642_1,7642,1983,300,DSA,Dune sand,01DSE3318 30 W1,83-0250,Regosolic,Regosol,Orthic,50.58161569,-101.5495339,NA,A,h,8,0,NA,NA,14.2,0.2,0.7,NA,17.6,0.8,0.5,0.5,3.78,4,0.4,4.7,0.8,0.2,0.4,0.272,NA,NA,NA,NA,4.2,6.2,1.5,40.1,14.7,29.8,89.5,3.8,1.1,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,1.837493181,1.85103631,0.825042903,0.825129867,0.572281301,-3.40E+38,0.336484909,-3.40E+38,0.13621559,0.858291129,0.864595644,0.504978442,0.623083142,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,573.1262837,288.3339844,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
377,7643_1,7643,1983,300,PEA,Perley,01BSE0323 03 W2,83-0255,Black,Chernozem,Orthic,50.94700448,-102.3369436,NA,A,p,15,0,NA,NA,9.5,0.4,1.9,NA,12.4,0.7,0.5,NA,1.95,4,0.2,4.9,1.6,0.2,0.3,0.182,NA,NA,NA,NA,4.7,15.2,1.9,7.5,33.5,25.2,80.1,1.1,12.7,NA,NA,0.8,660.125,944,1146,1894,3149.625,2968.765625,2729,1.460728168,1.836449027,0.798939109,0.816410422,0.448541582,0.489645988,0.301694959,0.408312082,0.136175207,0.672421346,0.7747221,0.452269318,0.634219316,0.162336364,0.356424838,0.518698156,0.988834023,0.619484305,2.688709021,0.474901408,0.35289228,0.002263409,0.434900761,562.965792,288.2499695,0.157803312,0.373342752,1.429882288,442.524353,7.767467499,2.357848167
378,7644_1,7644,1983,300,PEC,Perley,09DNE2622 03 W2,83-0261,Black,Chernozem,Calcareous,50.92407649,-102.3113395,NA,A,pk,15,0,NA,NA,14.6,0.5,9.5,NA,22,0.4,0.7,4.8,1.63,3.4,1,7.4,5.3,1,0.4,0.204,NA,NA,NA,NA,12.7,21.1,5.7,4.9,32.9,6.7,66.2,2,19.6,NA,NA,1.4,641.9285889,838.2333374,987.0634766,1490.958252,2803.550049,2983.825684,2617.137451,2.139786005,2.67020607,0.827601135,0.847863913,0.572594762,-3.40E+38,0.246938825,-3.40E+38,0.18589988,0.859793204,0.959199702,0.370213655,0.580486378,#NAME?,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,563.2623383,288.251709,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
379,7645_1,7645,1983,300,PEA,Perley,01ASE0923 03 W2,83-0269,Black,Chernozem,Orthic,50.96168326,-102.3602839,NA,A,p,13,0,NA,NA,16.8,0.4,1.7,NA,17.9,0.6,0.9,NA,2.34,8.3,0.1,5.9,2,0.3,0.5,0.195,NA,NA,NA,NA,8,18.7,4.8,3.5,43.4,11.2,73.3,0.6,14.5,NA,NA,1.1,584.25,772.4375,898.75,1435.875,2714.5,2936.458252,2439.9375,2.005614042,2.566058397,0.827586412,0.847686052,0.533135593,-3.40E+38,0.309935957,-3.40E+38,0.172280791,0.801772254,0.961139241,0.464875162,0.654485204,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,562.6770463,288.2500916,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
380,7646_1,7646,1983,300,PEA,Perley,16DNE3622 04 W2,83-0279,Black,Chernozem,Orthic,50.94286437,-102.427357,NA,A,p,10,0,NA,NA,20.2,0.2,4.5,NA,22.4,0.2,0.6,NA,2.61,4.7,0.2,6.2,2.1,0.6,0.4,0.236,NA,NA,NA,NA,12.8,23.9,6.4,4.8,31.7,7,63.3,2.3,17.5,NA,NA,1.4,633.2000122,844.333313,971.4000244,1581,2801.166748,2986.068848,2529.285645,2.039420605,2.691598415,0.826445818,0.845964849,0.5581218,-3.40E+38,0.233458608,-3.40E+38,0.184896174,0.837621262,0.961417365,0.350408675,0.578827071,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,561.5784956,288.2614136,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
381,7647_1,7647,1983,300,BUA,Bredenbury,13CNW3124 03 W2,83-0289,Black,Chernozem,Orthic,51.11986758,-102.4244946,NA,A,p,12,0,NA,NA,25.8,1,3.8,NA,27.5,0.9,1,NA,3.3,8.6,0.1,6.7,2.8,0.3,0.4,0.299,NA,NA,NA,NA,19.5,70.9,12.1,0.4,1.5,0.4,9.6,0.1,7.1,NA,NA,2.3,617.75,828.3348389,963.4000244,1576.28125,2986.875,3000.672363,2775.300049,2.467769384,3.005168438,0.837085068,0.848809361,0.631588578,-3.40E+38,0.224575832,-3.40E+38,0.212132289,0.947347973,1.017734366,0.337998365,0.569408768,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,562.3622202,288.2276917,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
382,7648_1,7648,1983,300,BUC,Bredenbury,13CNW3124 03 W2,83-0298,Black,Chernozem,Calcareous,51.11986758,-102.4244946,NA,A,p,15,0,NA,NA,26.9,1.2,2.6,NA,30.3,1.6,1.1,NA,3.79,8.7,0.1,6.2,2.4,0.2,0.4,0.323,NA,NA,NA,NA,16.7,67.1,10.5,0.4,2,0.5,16.2,0.2,12.9,NA,NA,1.4,617.75,828.3348389,963.4000244,1576.28125,2986.875,3000.672363,2775.300049,2.467769384,3.005168438,0.837085068,0.848809361,0.631588578,-3.40E+38,0.224575832,-3.40E+38,0.212132289,0.947347973,1.017734366,0.337998365,0.569408768,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,562.3622202,288.2276917,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
383,7649_1,7649,1983,300,BUA,Bredenbury,01ASE1924 03 W2,83-0310,Black,Chernozem,Orthic,51.0795829,-102.4072733,NA,A,p,20,0,NA,NA,22.1,0.2,4.8,NA,25.1,NA,0.4,0.3,2.84,6.1,0.2,4.8,2.1,0.7,0.3,0.266,NA,NA,NA,NA,18.8,31.4,13,2.2,22.6,6,49.8,0.3,18,NA,NA,2,710,956.75,1122.5,1689.583374,3049.8125,3014.443848,2793.75,2.27360034,2.741519213,0.836749554,0.849836648,0.606378734,0.702666521,0.198194921,0.37286061,0.212091209,0.911920075,1.006268417,0.296311382,0.564215367,0.433360338,0.647191226,0.910826445,1.205210924,0.590830564,0.983524382,0.864541888,0.713856041,0.423708558,0.591529131,562.4156351,288.2330017,0.138654143,0.421614975,1.398715496,446.1729126,8.169647217,1.849864006
384,7650_1,7650,1983,7000,WVA,Waitville,05CSW3116 33 W1,83-0326,Gray,Luvisol,Orthic,50.37042583,-101.9493831,NA,A,p,15,0,NA,NA,20.3,0.3,4.8,NA,24.9,0.2,0.9,NA,2.9,6.6,0.5,7.1,4.2,0.6,0.5,0.251,NA,NA,NA,NA,17.7,38,10.4,7.6,15.4,8.7,44.3,4.3,8.1,NA,NA,2.3,724.5571289,964.375,1128.5,1719.25,3003.925049,2953.181885,2714.4375,1.914221287,2.360526085,0.823290706,0.839848995,0.565417945,0.592894316,0.257431924,0.373959273,0.18951266,0.849797552,0.932657663,0.386585544,0.599653004,0.367658406,0.570391536,0.704934359,2.361641407,2.013093472,5.645391941,0.742909491,0.526682436,0.603553593,1.413232565,563.7279649,288.4798889,0.023733597,0.306609213,1.473148584,456.2583008,6.358105183,1.274317741
385,7651_1,7651,1984,600,HMB,Hamlin,NW1822 13 W2,84-0016,Black,Chernozem,Gleyed,50.87368377,-103.8021925,NA,A,p,11,0,NA,NA,15.3,0.8,1.9,NA,16.3,1.3,0.9,NA,2.02,6.3,0.1,NA,1.9,0.2,0.9,0.185,NA,NA,NA,NA,11.8,10.6,7.8,1.6,40.4,3.2,77.6,1.1,31,NA,NA,1,675.5,940.1428833,1108.555542,1750.277832,3215.833252,3000.481934,2900.714355,1.539459944,2.275131226,0.809139788,0.843073428,0.431202143,0.57510525,0.229631007,0.35924232,0.169597286,0.646688095,0.885044654,0.343344388,0.5674646,0.201955095,0.358200997,0.876747131,2.254044533,2.144286871,9.075365067,0.712817907,0.700820208,0.723149776,1.504508853,527.3923554,288.2547302,0.136921227,0.530349493,1.851494789,533.0430908,7.25449276,1.246250033
386,7652_1,7652,1984,300,HMC,Hamlin,12BNW1822 13 W2,84-0025,Black,Chernozem,Calcareous,50.8718665,-103.8050512,NA,A,pk,11,0,NA,NA,14.8,0.5,2.6,NA,13.2,0.8,0.8,5,1.31,5.3,0.2,NA,2.4,0.3,0.3,0.147,NA,NA,NA,NA,12,15,6.7,0.5,48,3.8,73.1,0.1,19.8,NA,NA,0.9,684.0357056,955.2000122,1142.166626,1780.277832,3257.818115,3000.833252,2921.100098,1.460262418,2.22293663,0.803109348,0.840454817,0.408422858,0.57422477,0.219798386,0.35924232,0.169411419,0.615174638,0.873611706,0.32889131,0.55305003,0.461581022,0.714480519,1.079666257,2.081757545,1.969030499,8.163269997,1.088373184,0.914148033,0.803321421,1.467968941,527.2854885,288.2575073,0.091103792,0.297850728,1.32294929,497.9931946,7.25449276,1.246250033
387,7653_1,7653,1984,300,HMD,Hamlin,08CSE1922 14 W2,84-0043,Black,Chernozem,Rego,50.88268344,-103.9265407,NA,A,pk,15,0,NA,NA,22.1,0.8,3.4,NA,22.5,0.6,0.9,5.9,1.96,6.1,0.4,NA,2.1,0.3,0.9,0.225,NA,NA,NA,NA,24.4,46.6,17.6,1.3,10.5,10,29,0.6,13.3,NA,NA,1.6,710.9523926,983.8571167,1177.884644,1816.666626,3088.899902,2981.979248,2765.399902,1.322039962,1.958380938,0.793534696,0.829699934,0.397124499,0.521922112,0.21785593,0.336330175,0.159461776,0.595593384,0.81917818,0.325208728,0.564311416,0.831843376,1.328305125,2.500715733,6.540725708,5.712180138,13.05895996,2.143695593,2.144064426,2.104459763,4.070101738,524.6511624,288.3292847,0.276666075,0.433891952,3.054505348,510.3872986,6.794222832,1.586296558
388,7654_1,7654,1984,300,HMM,Hamlin,09ANE1922 14 W2,84-0051,Luvic,Gleysol,Humic,50.8863063,-103.9265431,NA,A,p,14,0,NA,NA,29.5,1.6,2.9,NA,30.7,0.9,0.9,NA,3.48,6.6,0.2,NA,1.6,0.3,0.7,0.324,NA,NA,NA,NA,24.8,56.9,-0.8,0.7,6.7,1.6,18.3,0.3,8.7,NA,NA,2,697.0999756,983.9117432,1159.333374,1801.6875,3087.576904,2968.426025,2737.583252,1.335829258,1.927243233,0.793561876,0.829261243,0.411191523,0.535219431,0.247134492,0.329421878,0.153692515,0.614854027,0.803237461,0.370161122,0.573308027,0.762401283,1.286195278,2.462729931,8.245797157,7.54650116,12.76909447,2.08314991,2.022743225,1.931140304,4.93124342,524.72202,288.3270874,0.539536774,0.769768417,6.868551254,556.1115723,7.482964516,1.831349969
389,7655_1,7655,1984,300,MEC,Meota,03BSW0223 14 W2,84-0060,Black,Chernozem,Calcareous,50.92290954,-103.8594164,NA,A,hk,17,0,NA,NA,15,0.3,2.8,NA,15.4,0.9,1.1,2.5,2.01,8,0.3,NA,3.8,0.3,0.8,0.219,NA,NA,NA,NA,11.4,20.8,8.6,13.1,25.5,21.4,67.9,3.4,4.3,NA,NA,0.9,661,895.75,1047.166626,1658.5,3069.875,3015.703613,2745,1.350148678,1.806824088,0.795599401,0.822006762,0.45425871,-3.40E+38,0.318357378,-3.40E+38,0.155720145,0.681605982,0.813014541,0.477472578,0.643205737,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,527.0771644,288.2612305,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
390,7656_1,7656,1984,300,MEA,Meota,03BSW0223 14 W2,84-0068,Black,Chernozem,Orthic,50.92290954,-103.8594164,NA,A,h,12,0,NA,NA,9,0.1,1.3,NA,9.6,0.3,0.6,NA,1.33,5.1,0.2,NA,1.7,0.2,0.9,0.13,NA,NA,NA,NA,5.2,10,3.1,14.4,37.1,24.1,84.8,3.4,5.6,NA,NA,0.6,661,895.75,1047.166626,1658.5,3069.875,3015.703613,2745,1.350148678,1.806824088,0.795599401,0.822006762,0.45425871,-3.40E+38,0.318357378,-3.40E+38,0.155720145,0.681605982,0.813014541,0.477472578,0.643205737,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,527.0771644,288.2612305,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
391,7657_1,7657,1984,300,GND,Glenavon,01CSE3423 13 W2,84-0076,Black,Chernozem,Rego,50.99562975,-103.7317176,NA,A,p,13,0,NA,NA,35.6,1.3,6.1,NA,34.5,0.6,0.8,4.9,3.94,6.5,0.3,NA,2.3,0.3,1.1,0.389,NA,NA,NA,NA,36.4,48.4,14.7,2.1,5.5,2.6,15.2,1,4,NA,NA,3.2,651.0458374,893.0386963,1036.18335,1672.533325,2762.446777,3000.745117,2494.666504,1.25920248,2.012041092,0.79036212,0.833582699,0.424136937,0.552352309,0.241175592,0.358115852,0.157766882,0.638683245,0.879730025,0.360888858,0.585945218,0.479048908,0.641892612,0.937770247,1.720241308,1.120909691,3.102317333,0.85612905,0.674496889,0.508387268,0.885751247,531.9960522,288.1448669,0.112955049,0.556477547,1.889278173,561.8653564,8.58784771,1.511883736
392,7658_1,7658,1984,300,GNH,Glenavon,01CSE3423 13 W2,84-0086,Humic,Gleysol,Orthic,50.99562975,-103.7317176,NA,A,pg,18,0,NA,NA,27.9,1.7,7.3,NA,33,1.1,0.8,0.4,4.07,5.6,0.2,NA,3,0.4,3,0.376,NA,NA,NA,NA,39.7,51.1,21,1,3.1,1.6,9.2,0.6,2.7,NA,NA,3.2,651.0458374,893.0386963,1036.18335,1672.533325,2762.446777,3000.745117,2494.666504,1.25920248,2.012041092,0.79036212,0.833582699,0.424136937,0.552352309,0.241175592,0.358115852,0.157766882,0.638683245,0.879730025,0.360888858,0.585945218,0.479048908,0.641892612,0.937770247,1.720241308,1.120909691,3.102317333,0.85612905,0.674496889,0.508387268,0.885751247,531.9960522,288.1448669,0.112955049,0.556477547,1.889278173,561.8653564,8.58784771,1.511883736
393,7659_1,7659,1984,300,GNO,Glenavon,08BSE3423 13 W2,84-0092,Regosolic,Regosol,Orthic,50.99923862,-103.7317033,NA,A,pk,7,0,NA,NA,18.1,0.7,2.6,NA,17.1,0.8,0.8,12.7,1.63,6.1,0.2,NA,2,0.3,0.3,0.202,NA,NA,NA,NA,18,28.7,0,10,17.4,9.9,53.4,8.1,7.7,NA,NA,1.1,667.5999756,914.5135498,1052.708252,1687.285767,2797.5,3000.599854,2520.875,1.311843872,2.118023872,0.797362089,0.83692503,0.430947483,0.555592537,0.225151092,0.376863003,0.164026898,0.64602114,0.894469516,0.337425652,0.57185811,0.549630523,0.797922969,1.042911768,1.704051614,1.123305917,3.366096497,1.034609675,0.799501896,0.48200804,0.818322539,532.0872815,288.1428528,0.057937391,0.520805717,2.188467503,554.9613647,8.449172974,1.818229318
394,7660_1,7660,1984,300,GNI,Glenavon,08ASE3423 13 W2,84-0108,Humic,Gleysol,Rego,50.99923862,-103.7317033,NA,A,pk,18,0,NA,NA,39.7,2.2,17.5,0.1,46.5,3.1,3.8,1.7,9.85,27.9,0.3,NA,23,2.5,60.1,1.082,NA,NA,NA,NA,27.8,62.5,12.4,1.5,3.1,1.4,9.7,1.1,2.5,NA,NA,4.3,667.5999756,914.5135498,1052.708252,1687.285767,2797.5,3000.599854,2520.875,1.311843872,2.118023872,0.797362089,0.83692503,0.430947483,0.555592537,0.225151092,0.376863003,0.164026898,0.64602114,0.894469516,0.337425652,0.57185811,0.549630523,0.797922969,1.042911768,1.704051614,1.123305917,3.366096497,1.034609675,0.799501896,0.48200804,0.818322539,532.0872815,288.1428528,0.057937391,0.520805717,2.188467503,554.9613647,8.449172974,1.818229318
